AGR_ID|open_rows|open_amt
214967|6|1614.00
52918|3|1614.00
330647|6|1614.00
67555|6|1614.00
350390|3|1614.00
190381|6|1614.00
138484|3|1611.00
511021|6|1608.00
108960|6|1608.00
121916|6|1608.00
317200|6|1608.00
84100|6|1608.00
155878|6|1608.00
145511|6|1608.00
125974|6|1608.00
387152|6|1608.00
437708|6|1608.00
74502|6|1608.00
481998|4|1608.00
55217|3|1608.00
72680|6|1608.00
132544|6|1608.00
218718|6|1608.00
86585|6|1608.00
343076|6|1608.00
146330|6|1608.00
187244|6|1608.00
114226|6|1608.00
60407|6|1608.00
141089|3|1608.00
67242|6|1608.00
124513|12|1608.00
117741|6|1608.00
106538|6|1608.00
112759|6|1608.00
157225|6|1608.00
105318|6|1608.00
397800|8|1606.76
84083|3|1605.00
190417|3|1605.00
475404|6|1602.00
144891|6|1602.00
100599|6|1602.00
90427|6|1602.00
73374|6|1602.00
174598|6|1602.00
158881|6|1602.00
438237|9|1602.00
78781|6|1602.00
125970|6|1602.00
84469|6|1602.00
141466|3|1602.00
157498|6|1602.00
197006|6|1602.00
152722|6|1602.00
153897|6|1602.00
72402|6|1602.00
82325|6|1602.00
77355|6|1602.00
343659|6|1602.00
76780|6|1602.00
209641|4|1600.00
259445|6|1596.00
118159|6|1596.00
190471|6|1596.00
131802|6|1596.00
69608|3|1596.00
64100|6|1596.00
142382|6|1596.00
180364|6|1596.00
154553|6|1596.00
67307|6|1596.00
29716|12|1596.00
67723|6|1596.00
460978|6|1596.00
260537|6|1596.00
241547|6|1596.00
167111|6|1596.00
180841|6|1596.00
187727|6|1596.00
113959|6|1596.00
77890|6|1596.00
139691|6|1596.00
122975|6|1596.00
71802|6|1596.00
198553|6|1596.00
149075|6|1596.00
120383|3|1596.00
260988|6|1596.00
377957|3|1596.00
218491|6|1596.00
230803|6|1596.00
179098|6|1596.00
86464|6|1596.00
181021|6|1596.00
303241|6|1596.00
117953|12|1596.00
127503|6|1596.00
98257|6|1596.00
113238|6|1596.00
70813|6|1596.00
121405|6|1596.00
211295|12|1596.00
130906|6|1596.00
154869|18|1596.00
180536|6|1596.00
268181|6|1596.00
68581|6|1596.00
325586|6|1593.84
123973|6|1593.00
61470|3|1593.00
71347|3|1593.00
203134|4|1592.00
215320|4|1592.00
89863|6|1590.00
276171|6|1590.00
144299|6|1590.00
53714|6|1590.00
274387|6|1590.00
140033|3|1590.00
174084|6|1590.00
307052|6|1590.00
54495|3|1590.00
251769|6|1590.00
57943|6|1590.00
73943|6|1590.00
111800|6|1590.00
184013|6|1590.00
228845|6|1590.00
204977|6|1590.00
188186|6|1590.00
67218|6|1590.00
90954|6|1590.00
181870|6|1590.00
227673|6|1590.00
181165|6|1590.00
115473|6|1590.00
183213|6|1590.00
220370|6|1590.00
104720|6|1590.00
126342|6|1590.00
198767|6|1590.00
29913|6|1590.00
234721|6|1590.00
80087|6|1590.00
68836|6|1590.00
385682|6|1590.00
84696|6|1590.00
149814|6|1590.00
105542|6|1590.00
64828|12|1590.00
181688|6|1590.00
131140|6|1590.00
86119|6|1590.00
116768|6|1590.00
141449|6|1590.00
290965|6|1590.00
188856|6|1590.00
58153|6|1590.00
313754|6|1590.00
84781|6|1590.00
106731|6|1590.00
102345|6|1590.00
262424|6|1590.00
132509|6|1590.00
66885|6|1590.00
195723|6|1590.00
183044|6|1590.00
63906|6|1590.00
373516|3|1590.00
139711|6|1590.00
107917|6|1590.00
112469|6|1590.00
514886|6|1590.00
74820|6|1590.00
363061|6|1590.00
43238|3|1590.00
312808|6|1590.00
141448|6|1590.00
89661|6|1590.00
346732|6|1590.00
60389|6|1590.00
184521|6|1590.00
311018|6|1590.00
164249|3|1590.00
34411|6|1590.00
182924|6|1590.00
118102|3|1590.00
94304|6|1590.00
123715|6|1590.00
53906|3|1590.00
111557|6|1590.00
239408|6|1590.00
89718|6|1590.00
69588|6|1590.00
470636|6|1590.00
453653|6|1590.00
263055|6|1590.00
292134|6|1590.00
293851|6|1590.00
238497|6|1590.00
43025|3|1587.00
178629|6|1584.00
189051|6|1584.00
184824|6|1584.00
146352|6|1584.00
68333|6|1584.00
249848|6|1584.00
86849|6|1584.00
126547|6|1584.00
165329|6|1584.00
151257|6|1584.00
79613|6|1584.00
217616|6|1584.00
245063|6|1584.00
117955|18|1584.00
85942|6|1584.00
153428|6|1584.00
32947|12|1584.00
69066|6|1584.00
157064|6|1584.00
353166|6|1584.00
47585|6|1584.00
111226|6|1584.00
69508|6|1584.00
65965|6|1584.00
89615|6|1584.00
67883|6|1584.00
119368|6|1584.00
99101|6|1584.00
238766|6|1584.00
228998|6|1584.00
67587|6|1584.00
146748|6|1584.00
208119|6|1584.00
188549|6|1584.00
175264|6|1584.00
467204|6|1584.00
179431|6|1584.00
168116|6|1584.00
106253|6|1584.00
227563|6|1584.00
97953|6|1584.00
67496|6|1584.00
181501|6|1584.00
31369|6|1584.00
237209|6|1584.00
321274|6|1584.00
61172|6|1584.00
166865|6|1584.00
229654|6|1584.00
135136|6|1584.00
111515|6|1584.00
97501|6|1584.00
31276|6|1584.00
89199|6|1584.00
110930|6|1584.00
35386|6|1584.00
186558|6|1584.00
148780|6|1584.00
231068|6|1584.00
189292|6|1584.00
51440|3|1584.00
303429|6|1584.00
96389|6|1584.00
128040|6|1584.00
128942|6|1584.00
253466|6|1584.00
137399|6|1584.00
119954|6|1584.00
137511|6|1584.00
201538|4|1584.00
87641|6|1584.00
103937|6|1584.00
143853|6|1584.00
62982|6|1584.00
459814|3|1584.00
190656|6|1584.00
183295|6|1584.00
144797|6|1584.00
80503|6|1584.00
76850|3|1581.00
155192|3|1581.00
215483|4|1580.00
200370|6|1578.00
113896|6|1578.00
385803|6|1578.00
126352|6|1578.00
102639|6|1578.00
216911|6|1578.00
91826|6|1578.00
67686|6|1578.00
39909|6|1578.00
187510|6|1578.00
349265|6|1578.00
71133|6|1578.00
155645|6|1578.00
123286|6|1578.00
112796|6|1578.00
381760|6|1578.00
189520|6|1578.00
71779|6|1578.00
138716|6|1578.00
148991|6|1578.00
98399|6|1578.00
159514|6|1578.00
453702|6|1578.00
127720|6|1578.00
67392|6|1578.00
339258|3|1578.00
204412|6|1578.00
195747|6|1578.00
111311|6|1578.00
394384|6|1578.00
79616|6|1578.00
64657|6|1578.00
379643|6|1578.00
71550|6|1578.00
215738|6|1578.00
273007|6|1578.00
33231|6|1578.00
191919|6|1578.00
151193|6|1578.00
73118|6|1578.00
236615|6|1578.00
105953|6|1578.00
81871|6|1578.00
151017|6|1578.00
72673|6|1578.00
89279|6|1578.00
88566|6|1578.00
120647|6|1578.00
69767|6|1578.00
170123|6|1578.00
88330|6|1578.00
134712|6|1578.00
153934|6|1578.00
151613|6|1578.00
171269|6|1578.00
238107|6|1578.00
221940|6|1578.00
33249|6|1578.00
237656|6|1578.00
96412|8|1576.00
40868|3|1575.00
47285|3|1575.00
183141|6|1572.00
140139|6|1572.00
166882|6|1572.00
126157|6|1572.00
76301|6|1572.00
111847|6|1572.00
162447|6|1572.00
158568|6|1572.00
34674|6|1572.00
57658|6|1572.00
33548|6|1572.00
144113|6|1572.00
201071|6|1572.00
248841|12|1572.00
111117|12|1572.00
140814|6|1572.00
148596|6|1572.00
219163|3|1572.00
236624|12|1572.00
383172|12|1572.00
195364|6|1572.00
85593|6|1572.00
146357|6|1572.00
191920|6|1571.46
411594|18|1569.69
130683|9|1569.00
214837|4|1568.00
221942|12|1566.00
440086|9|1566.00
90538|9|1566.00
330287|6|1566.00
126551|6|1566.00
231199|6|1566.00
190279|6|1566.00
69332|12|1566.00
389492|3|1566.00
103580|3|1563.00
62459|3|1563.00
483130|3|1563.00
111992|6|1560.00
135562|6|1560.00
43610|6|1560.00
155731|3|1560.00
45246|3|1560.00
371746|6|1557.66
217039|3|1557.00
173702|3|1557.00
103490|27|1557.00
53056|3|1554.00
126634|3|1554.00
80736|6|1554.00
324805|3|1554.00
647455|6|1554.00
94937|6|1548.00
495700|6|1548.00
45709|6|1548.00
108405|9|1548.00
102435|6|1548.00
294786|3|1548.00
114703|6|1548.00
398152|3|1548.00
97801|24|1547.88
43618|6|1545.00
121339|3|1545.00
84530|3|1545.00
334016|6|1545.00
46598|6|1542.00
127145|3|1542.00
69636|3|1542.00
197088|6|1542.00
131465|6|1542.00
73672|6|1542.00
111464|6|1542.00
163073|6|1542.00
181469|6|1542.00
75273|3|1542.00
113062|18|1542.00
83352|3|1542.00
375574|3|1542.00
42927|9|1539.72
426570|3|1539.00
151705|3|1539.00
110613|9|1539.00
45758|3|1539.00
53861|3|1539.00
104621|9|1539.00
91159|9|1539.00
91720|9|1539.00
125422|3|1539.00
165809|24|1536.00
183012|6|1536.00
90688|12|1536.00
49156|3|1533.00
56342|3|1533.00
51107|3|1533.00
105997|6|1530.00
178050|6|1530.00
72383|12|1530.00
80334|6|1530.00
222039|6|1530.00
103933|6|1530.00
172827|6|1530.00
215420|4|1528.00
216398|4|1528.00
69734|3|1527.00
232592|3|1527.00
129471|3|1527.00
136994|6|1524.00
95183|6|1524.00
99800|6|1524.00
94054|6|1524.00
177742|6|1524.00
207274|4|1524.00
137433|6|1524.00
52216|9|1524.00
403223|6|1524.00
132840|18|1523.52
129286|3|1521.00
67904|6|1518.00
56177|6|1518.00
132273|12|1518.00
386711|6|1518.00
166031|6|1518.00
157314|6|1518.00
154357|6|1518.00
203468|4|1516.00
219137|4|1516.00
74981|3|1515.00
461558|3|1515.00
590080|6|1514.01
111603|12|1512.00
215502|6|1512.00
59679|6|1512.00
226596|3|1512.00
197692|6|1512.00
69263|6|1512.00
109242|6|1512.00
215334|4|1512.00
195950|3|1512.00
180873|6|1512.00
62422|9|1512.00
383966|9|1512.00
462583|6|1512.00
151885|9|1512.00
84246|3|1512.00
184459|10|1510.00
131243|6|1509.00
201849|8|1508.00
474468|6|1506.00
252432|6|1506.00
118874|6|1506.00
189711|6|1506.00
256662|6|1506.00
454647|6|1506.00
53421|3|1506.00
487233|6|1506.00
103234|6|1506.00
304941|3|1506.00
101806|6|1506.00
133825|6|1506.00
299872|6|1506.00
507673|6|1506.00
158614|6|1506.00
87162|6|1506.00
69561|12|1506.00
134283|6|1506.00
148554|12|1506.00
333605|6|1506.00
156270|6|1506.00
98762|9|1503.00
190061|3|1503.00
136057|3|1503.00
134608|3|1503.00
98487|9|1503.00
309530|6|1500.00
68035|3|1500.00
283380|6|1500.00
175832|6|1500.00
373483|6|1500.00
80428|6|1500.00
185336|6|1500.00
115679|6|1500.00
152093|6|1500.00
444775|6|1500.00
178512|15|1500.00
354267|6|1500.00
182929|6|1500.00
474190|3|1500.00
91117|6|1500.00
78604|6|1500.00
105557|6|1500.00
179426|6|1500.00
158043|3|1500.00
91318|6|1500.00
157512|6|1500.00
118451|6|1500.00
150150|3|1500.00
97296|6|1500.00
210049|4|1500.00
72996|6|1500.00
115783|6|1500.00
149114|6|1500.00
304873|6|1500.00
466310|6|1500.00
113608|6|1500.00
101454|6|1500.00
216540|6|1500.00
121904|6|1500.00
135548|9|1498.86
304638|6|1494.00
90668|6|1494.00
152192|6|1494.00
57150|6|1494.00
92259|6|1494.00
131739|6|1494.00
91160|6|1494.00
184694|6|1494.00
522806|9|1494.00
46628|6|1494.00
75632|6|1494.00
81820|6|1494.00
189216|6|1494.00
80232|9|1494.00
85375|6|1494.00
459679|6|1494.00
158880|6|1494.00
290967|6|1494.00
111190|9|1494.00
72435|6|1494.00
92268|6|1494.00
107603|6|1494.00
81254|6|1494.00
160351|6|1494.00
133269|6|1494.00
33183|6|1494.00
246391|6|1494.00
49974|6|1494.00
119112|6|1494.00
309196|9|1494.00
276582|6|1494.00
237771|9|1494.00
84096|6|1494.00
77242|9|1494.00
125972|6|1494.00
207544|6|1494.00
31893|6|1494.00
217369|9|1494.00
93235|6|1494.00
156692|6|1494.00
69334|6|1494.00
63534|6|1494.00
150705|6|1494.00
68789|6|1494.00
252149|6|1494.00
179163|6|1494.00
75816|6|1494.00
83563|6|1494.00
90930|6|1494.00
133674|6|1494.00
67544|6|1494.00
150661|6|1494.00
150761|6|1494.00
90495|6|1494.00
131305|6|1494.00
111167|6|1494.00
402461|6|1494.00
136417|6|1494.00
116882|6|1494.00
83314|6|1494.00
197985|6|1494.00
141527|6|1494.00
97054|9|1494.00
70126|6|1494.00
222773|6|1494.00
305187|6|1494.00
74431|3|1494.00
252302|6|1494.00
308715|6|1494.00
118768|9|1494.00
101182|6|1494.00
187029|6|1494.00
155408|6|1494.00
186555|6|1494.00
88786|6|1494.00
220392|6|1494.00
186578|6|1494.00
110418|6|1494.00
157977|6|1494.00
233651|6|1494.00
78809|6|1494.00
161491|6|1494.00
90796|6|1494.00
124471|12|1494.00
229897|6|1494.00
201739|4|1492.00
58843|3|1491.00
113847|6|1488.06
69846|6|1488.00
73109|6|1488.00
151157|6|1488.00
61962|6|1488.00
67559|6|1488.00
31147|6|1488.00
131121|6|1488.00
305085|6|1488.00
237216|6|1488.00
68631|6|1488.00
97233|6|1488.00
422933|6|1488.00
163736|6|1488.00
176651|6|1488.00
177200|6|1488.00
499853|6|1488.00
91406|6|1488.00
187737|6|1488.00
70110|6|1488.00
145993|6|1488.00
132219|6|1488.00
119958|6|1488.00
109715|6|1488.00
148025|6|1488.00
71573|6|1488.00
165963|6|1488.00
136257|6|1488.00
132621|6|1488.00
73375|6|1488.00
106653|6|1488.00
123297|6|1488.00
254251|6|1488.00
144250|6|1488.00
164033|6|1488.00
148966|6|1488.00
485777|6|1488.00
60023|6|1488.00
513741|6|1488.00
323555|18|1488.00
404748|6|1488.00
385552|6|1488.00
129700|6|1488.00
447357|6|1488.00
233267|6|1488.00
100122|6|1488.00
33122|6|1488.00
401728|6|1488.00
242201|6|1488.00
139033|6|1488.00
195545|6|1488.00
142322|6|1488.00
59496|6|1488.00
138664|6|1488.00
216542|4|1488.00
68743|6|1488.00
90103|6|1488.00
188511|6|1488.00
402017|6|1488.00
153946|6|1488.00
170853|6|1488.00
124979|6|1488.00
253737|6|1488.00
118179|6|1488.00
33313|6|1488.00
163740|6|1488.00
139632|6|1488.00
439949|6|1488.00
511103|6|1488.00
67624|6|1488.00
55989|6|1488.00
114849|6|1488.00
187109|6|1488.00
144672|6|1488.00
94963|6|1488.00
248603|6|1488.00
193880|6|1488.00
390510|6|1488.00
195463|6|1488.00
116546|6|1488.00
76294|6|1488.00
471057|3|1488.00
94475|6|1488.00
120115|6|1488.00
235187|6|1488.00
61253|6|1488.00
60374|6|1488.00
87006|9|1485.00
99893|9|1485.00
370172|9|1485.00
340612|9|1485.00
96394|9|1485.00
91824|15|1485.00
116231|9|1485.00
159481|9|1485.00
81207|9|1485.00
390389|9|1485.00
81840|15|1485.00
465155|9|1485.00
332091|9|1485.00
349285|9|1485.00
95507|9|1485.00
157051|9|1485.00
137504|9|1485.00
198676|9|1485.00
110913|9|1485.00
104374|9|1485.00
413963|6|1482.00
123555|6|1482.00
199094|6|1482.00
94881|6|1482.00
138142|6|1482.00
62508|6|1482.00
68152|6|1482.00
412685|6|1482.00
418179|6|1482.00
71726|6|1482.00
154108|6|1482.00
117187|6|1482.00
324869|6|1482.00
110887|6|1482.00
126880|6|1482.00
98712|6|1482.00
69529|6|1482.00
433150|6|1482.00
98942|6|1482.00
328355|3|1482.00
109641|6|1482.00
187665|6|1482.00
86467|6|1482.00
260296|6|1482.00
151293|6|1482.00
119078|6|1482.00
84340|6|1482.00
325916|6|1482.00
114667|6|1482.00
490814|6|1482.00
500566|6|1482.00
103019|6|1482.00
69576|6|1482.00
68829|6|1482.00
478815|6|1482.00
72254|6|1482.00
499250|6|1482.00
115915|6|1482.00
148321|6|1482.00
161534|6|1482.00
94224|6|1482.00
79946|6|1482.00
81436|6|1482.00
198491|6|1482.00
145406|6|1482.00
67852|6|1482.00
180236|6|1482.00
104944|6|1482.00
133594|6|1482.00
86798|6|1482.00
189090|6|1482.00
67448|6|1482.00
112323|6|1482.00
106646|6|1482.00
146007|6|1482.00
114294|6|1482.00
499850|6|1482.00
118830|6|1482.00
170033|6|1482.00
231085|6|1482.00
129480|6|1482.00
123224|6|1482.00
102591|6|1482.00
34507|6|1482.00
388594|6|1482.00
151695|6|1482.00
187715|6|1482.00
77046|6|1482.00
111395|6|1482.00
69707|6|1482.00
113345|6|1482.00
350303|6|1482.00
164753|6|1482.00
185638|6|1482.00
200147|6|1482.00
61798|6|1482.00
111032|6|1482.00
175335|6|1482.00
72101|6|1482.00
88147|6|1482.00
141111|9|1476.00
94723|9|1476.00
139480|6|1476.00
143887|9|1476.00
178176|6|1476.00
85163|6|1476.00
152718|6|1476.00
363242|6|1476.00
93100|6|1476.00
187186|6|1476.00
166312|6|1476.00
94994|9|1476.00
117448|9|1476.00
132969|6|1476.00
188670|3|1476.00
99727|6|1476.00
397971|6|1476.00
72086|6|1476.00
121700|6|1476.00
128010|6|1476.00
118763|6|1476.00
198986|6|1476.00
80064|6|1476.00
112118|6|1476.00
164944|6|1476.00
449627|6|1476.00
34219|6|1476.00
29465|6|1476.00
124533|6|1476.00
92646|6|1476.00
69800|6|1476.00
114684|9|1476.00
100433|9|1476.00
100027|9|1476.00
277019|6|1476.00
341313|6|1476.00
570360|14|1474.62
400877|3|1473.00
70354|3|1473.00
191739|6|1470.00
110931|6|1470.00
85990|6|1470.00
377044|6|1470.00
85930|3|1470.00
200129|6|1470.00
363288|3|1470.00
286766|3|1470.00
276244|6|1470.00
116250|3|1470.00
212100|4|1468.00
233665|4|1467.96
150906|3|1467.00
231893|3|1467.00
161537|30|1464.00
420764|3|1464.00
178637|6|1464.00
73665|9|1464.00
79544|3|1464.00
400588|6|1464.00
46620|3|1461.00
207816|4|1460.00
211051|4|1460.00
225809|6|1458.00
161978|6|1458.00
118336|6|1458.00
490144|24|1458.00
150929|6|1458.00
75815|6|1458.00
105759|6|1458.00
218129|6|1452.00
277336|6|1452.00
124684|6|1452.00
120032|6|1452.00
107529|6|1451.04
99054|3|1449.00
119347|3|1449.00
97156|9|1449.00
106139|3|1449.00
209360|4|1448.00
368821|4|1448.00
64612|3|1446.00
123260|6|1446.00
489431|6|1446.00
40775|3|1446.00
123080|3|1443.00
377063|3|1443.00
66972|6|1440.00
65510|3|1440.00
167214|3|1440.00
160256|12|1440.00
106294|6|1440.00
54281|3|1440.00
110299|6|1440.00
337021|6|1440.00
56604|3|1440.00
238007|6|1440.00
91000|6|1434.00
124798|6|1434.00
165291|6|1434.00
92930|3|1434.00
518519|6|1434.00
143126|6|1434.00
511592|6|1434.00
55143|3|1434.00
97396|6|1434.00
164699|6|1434.00
69514|6|1434.00
194215|6|1434.00
140528|3|1431.00
171371|3|1431.00
519216|9|1431.00
43723|3|1431.00
494090|3|1428.00
267891|6|1428.00
143379|6|1428.00
144915|6|1428.00
305292|6|1428.00
153411|6|1428.00
173004|3|1428.00
133007|3|1428.00
66076|24|1427.46
116123|18|1426.14
417554|6|1422.00
408868|6|1422.00
286975|3|1422.00
161517|12|1422.00
406263|6|1422.00
227569|24|1422.00
275062|3|1422.00
86375|12|1422.00
73317|18|1419.42
137341|3|1419.00
130854|12|1417.80
107447|12|1416.00
203584|4|1416.00
156649|6|1416.00
106183|6|1416.00
58227|6|1416.00
186891|6|1416.00
117183|6|1416.00
236684|6|1416.00
208418|6|1416.00
239117|6|1416.00
90111|6|1416.00
131749|6|1416.00
63518|3|1416.00
194176|6|1416.00
139115|6|1416.00
44711|3|1413.00
428575|3|1413.00
53579|3|1413.00
90617|9|1413.00
130994|6|1410.00
124336|6|1410.00
174091|6|1410.00
143086|6|1410.00
58111|18|1410.00
519689|6|1410.00
226696|6|1410.00
68917|6|1410.00
201871|6|1410.00
517773|24|1410.00
220194|3|1410.00
187880|6|1410.00
309795|3|1407.00
407797|3|1407.00
138868|6|1404.00
193403|6|1404.00
77736|6|1404.00
369510|6|1404.00
63683|6|1404.00
187588|6|1404.00
444749|6|1404.00
83860|6|1404.00
93080|6|1404.00
144777|6|1404.00
189880|6|1404.00
36136|6|1404.00
92788|6|1404.00
57825|6|1404.00
144317|6|1404.00
181665|6|1404.00
97749|6|1404.00
459366|6|1404.00
194409|6|1404.00
93839|6|1404.00
257899|42|1401.60
193986|6|1401.00
138817|3|1401.00
218993|6|1398.00
217123|6|1398.00
151701|6|1398.00
213461|12|1398.00
61438|6|1398.00
80394|6|1398.00
68715|6|1398.00
142813|6|1398.00
140705|6|1398.00
434424|6|1398.00
63960|6|1398.00
275876|6|1398.00
186214|6|1398.00
202268|6|1398.00
63690|6|1398.00
79037|6|1398.00
499711|6|1398.00
441028|12|1398.00
302365|6|1398.00
450956|6|1398.00
68233|6|1398.00
159075|6|1398.00
186156|6|1398.00
131174|6|1398.00
492254|6|1398.00
188040|6|1398.00
111432|6|1398.00
85186|6|1398.00
1128717|4|1396.00
215682|4|1396.00
363696|9|1395.00
109712|9|1395.00
91371|9|1395.00
186610|9|1395.00
53396|6|1395.00
275720|3|1392.00
170911|6|1392.00
113863|6|1392.00
365204|6|1392.00
182781|6|1392.00
33916|6|1392.00
68951|6|1392.00
148385|6|1392.00
86345|6|1392.00
125383|6|1392.00
273783|6|1392.00
113498|6|1392.00
178827|6|1392.00
414357|6|1392.00
175512|6|1392.00
157267|6|1392.00
124445|6|1392.00
32318|6|1392.00
437993|3|1392.00
87985|6|1392.00
162147|6|1392.00
80123|6|1392.00
175670|6|1392.00
102503|6|1392.00
208556|6|1392.00
129496|6|1392.00
90959|6|1392.00
263270|6|1392.00
117133|6|1392.00
67534|6|1392.00
181681|6|1392.00
276111|6|1392.00
446231|6|1392.00
197507|6|1392.00
298622|6|1392.00
208675|6|1392.00
64798|3|1392.00
184297|6|1392.00
232418|6|1392.00
250257|6|1392.00
117387|6|1392.00
32338|6|1392.00
165512|6|1392.00
69211|6|1392.00
190533|6|1392.00
67314|6|1392.00
165620|6|1392.00
89560|6|1392.00
86096|6|1392.00
152064|6|1392.00
187534|6|1392.00
203261|6|1392.00
77501|6|1392.00
176846|6|1392.00
91056|6|1392.00
131703|6|1392.00
125541|6|1392.00
91150|6|1392.00
86232|6|1392.00
444689|6|1392.00
319332|6|1392.00
447614|6|1392.00
183762|3|1392.00
260764|6|1392.00
97684|6|1392.00
113010|6|1392.00
295059|6|1392.00
520389|6|1392.00
121959|6|1392.00
307997|6|1392.00
83161|6|1392.00
68762|6|1392.00
105840|6|1392.00
187396|6|1392.00
287064|6|1392.00
354393|6|1392.00
129315|6|1392.00
125149|6|1392.00
314227|6|1392.00
66067|6|1392.00
86352|6|1392.00
93332|6|1392.00
226627|6|1392.00
177317|6|1392.00
223152|6|1392.00
156666|6|1392.00
30900|6|1392.00
177503|6|1392.00
159051|6|1392.00
76777|6|1392.00
182736|6|1392.00
137219|6|1392.00
397727|6|1392.00
81179|6|1392.00
34914|6|1392.00
151339|6|1392.00
89763|6|1392.00
153097|6|1392.00
114679|6|1392.00
127662|6|1392.00
48075|6|1392.00
181064|6|1392.00
192641|6|1392.00
436606|6|1392.00
198418|6|1392.00
198485|6|1392.00
31880|6|1392.00
128255|6|1392.00
147109|6|1392.00
122109|6|1392.00
113337|6|1392.00
120069|3|1392.00
118520|6|1392.00
89359|6|1392.00
183142|6|1392.00
90498|6|1392.00
153101|6|1392.00
132979|6|1392.00
71648|6|1392.00
158098|6|1392.00
108340|6|1392.00
136729|6|1389.00
506551|3|1389.00
74344|6|1389.00
53419|3|1389.00
184214|3|1389.00
199992|4|1388.00
203177|4|1388.00
212207|4|1388.00
143337|6|1386.00
220718|6|1386.00
263365|6|1386.00
59305|6|1386.00
253877|6|1386.00
111392|6|1386.00
68332|6|1386.00
164239|6|1386.00
186166|3|1386.00
480585|6|1386.00
182044|6|1386.00
300718|6|1386.00
412731|6|1386.00
193405|6|1386.00
103072|6|1386.00
374947|6|1386.00
182921|6|1386.00
174263|6|1386.00
161709|6|1386.00
110581|6|1386.00
67799|6|1386.00
197749|6|1386.00
125522|6|1386.00
174999|6|1386.00
155152|6|1386.00
67173|6|1386.00
196311|6|1386.00
93481|6|1386.00
218402|6|1386.00
167474|6|1386.00
69683|6|1386.00
34455|6|1386.00
34939|6|1386.00
34023|6|1386.00
321952|6|1386.00
96590|6|1386.00
137678|6|1386.00
192895|6|1386.00
163930|6|1386.00
156935|6|1386.00
70002|6|1386.00
479260|6|1386.00
127604|6|1386.00
68020|6|1386.00
274046|6|1386.00
82463|6|1386.00
82683|6|1386.00
105838|6|1386.00
67371|6|1386.00
162073|6|1386.00
101961|3|1386.00
31284|6|1386.00
67771|6|1386.00
137396|9|1386.00
100200|6|1386.00
154719|6|1386.00
297944|9|1386.00
69840|6|1386.00
274705|6|1386.00
30451|6|1386.00
152927|6|1386.00
165202|6|1386.00
132189|6|1386.00
142963|3|1386.00
164853|6|1386.00
68806|6|1386.00
359774|9|1386.00
180445|6|1386.00
110303|6|1386.00
131920|6|1386.00
67842|6|1386.00
183794|6|1386.00
128177|6|1386.00
86956|6|1386.00
74530|6|1386.00
35023|6|1386.00
108728|6|1386.00
129572|6|1386.00
66968|6|1386.00
110511|6|1386.00
288054|6|1386.00
149089|6|1386.00
69611|6|1386.00
153524|6|1386.00
91543|9|1386.00
190258|6|1386.00
125858|6|1386.00
137824|6|1386.00
129495|6|1386.00
236207|6|1386.00
192797|6|1386.00
489145|6|1386.00
360115|6|1386.00
139671|6|1386.00
215484|4|1384.00
209362|4|1384.00
104008|12|1381.86
453838|48|1380.36
95174|6|1380.00
520256|6|1380.00
196425|6|1380.00
266322|6|1380.00
136069|6|1380.00
217230|6|1380.00
73621|6|1380.00
90978|6|1380.00
176132|6|1380.00
