LREF	INVOICEREF	TYPE	IOCODE	CROSSREF_MAIN_LREF	PAYTYPE	TRANSTYPE	LINETYPE	INST_NR	DATE_	PAYABLETOTAL	PAID	CANCELED	CANCELLATIONPAYMENT	CLIENTREF	ABYS_ID	ABYS_ACCOUNT_ID	ABYS_AGREEMENT_ID	ABYS_MAIN_LREF	ABYS_ACTION_TYPE_ID	OV_KIND	REF_DEPOSIT_ACCOUNT_ID	REF_DEPOSIT_ACCOUNT_ACTION_ID	CASH_ID	RECEIPT_NUMBER	ALLOC_RN	PAY_FULL_AMT	ALLOC_SRC
92857215	92857215	101	1	92309481	174	113	103	0	2020-02-12 11:19:27	1.77	0	0	0	251522	92857215	42478472	197168	92309481	32	PAY	\N	\N	521	12948174	1	1.77	INCOME
92857258	92857258	101	1	92309485	174	113	103	0	2020-02-12 11:22:47	1.77	0	0	0	251522	92857258	42478475	197168	92309485	32	PAY	\N	\N	521	12948190	1	1.77	INCOME
92857310	92857310	101	1	92309476	174	113	103	0	2020-02-12 11:19:00	1.77	0	0	0	251522	92857310	42478469	197168	92309476	32	PAY	\N	\N	521	12948088	1	1.77	INCOME
92857311	92857311	101	1	92309473	174	113	103	0	2020-02-12 11:19:01	1.77	0	0	0	251522	92857311	42478468	197168	92309473	32	PAY	\N	\N	521	12948089	1	1.77	INCOME
92857317	92857317	101	1	92309477	174	113	103	0	2020-02-12 11:19:06	1.77	0	0	0	251522	92857317	42478470	197168	92309477	32	PAY	\N	\N	521	12948091	1	1.77	INCOME
92857337	92857337	101	1	92309482	174	113	103	0	2020-02-12 11:19:39	1.77	0	0	0	251522	92857337	42478473	197168	92309482	32	PAY	\N	\N	521	12948097	1	1.77	INCOME
92857348	92857348	101	1	92309483	174	113	103	0	2020-02-12 11:20:03	1.77	0	0	0	251522	92857348	42478474	197168	92309483	32	PAY	\N	\N	521	12948102	1	1.77	INCOME
92857441	92857441	101	1	92309486	174	113	103	0	2020-02-12 11:23:17	1.77	0	0	0	251522	92857441	42478476	197168	92309486	32	PAY	\N	\N	521	12948130	1	1.77	INCOME
92857448	92857448	101	1	92309539	174	113	103	0	2020-02-12 11:23:49	1.77	0	0	0	251522	92857448	42478510	197168	92309539	32	PAY	\N	\N	521	12948132	1	1.77	INCOME
92857468	92857468	101	1	92309547	174	113	103	0	2020-02-12 11:23:07	1.77	0	0	0	251522	92857468	42478511	197168	92309547	32	PAY	\N	\N	521	12948195	1	1.77	INCOME
92857476	92857476	101	1	92309487	174	113	103	0	2020-02-12 11:23:35	1.77	0	0	0	251522	92857476	42478477	197168	92309487	32	PAY	\N	\N	521	12948198	1	1.77	INCOME
92857485	92857485	101	1	92309488	174	113	103	0	2020-02-12 11:24:02	1.77	0	0	0	251522	92857485	42478478	197168	92309488	32	PAY	\N	\N	521	12948201	1	1.77	INCOME
92857563	92857563	101	1	92309490	174	113	103	0	2020-02-12 11:24:11	1.77	0	0	0	251522	92857563	42478479	197168	92309490	32	PAY	\N	\N	521	12948136	1	1.77	INCOME
92889148	92889148	101	1	92309492	174	113	103	0	2020-02-13 13:20:28	1.77	0	0	0	251522	92889148	42478480	197168	92309492	32	PAY	\N	\N	540	12959178	1	1.77	INCOME
92889149	92889149	101	1	92309493	174	113	103	0	2020-02-13 13:20:28	1.77	0	0	0	251522	92889149	42478481	197168	92309493	32	PAY	\N	\N	540	12959179	1	1.77	INCOME
92889150	92889150	101	1	92309494	174	113	103	0	2020-02-13 13:20:29	1.77	0	0	0	251522	92889150	42478482	197168	92309494	32	PAY	\N	\N	540	12959180	1	1.77	INCOME
92889151	92889151	101	1	92309496	174	113	103	0	2020-02-13 13:20:30	1.77	0	0	0	251522	92889151	42478483	197168	92309496	32	PAY	\N	\N	540	12959181	1	1.77	INCOME
92889154	92889154	101	1	92309501	174	113	103	0	2020-02-13 13:20:31	1.77	0	0	0	251522	92889154	42478487	197168	92309501	32	PAY	\N	\N	540	12959183	1	1.77	INCOME
92889228	92889228	101	1	92309497	174	113	103	0	2020-02-13 13:20:30	1.77	0	0	0	251522	92889228	42478484	197168	92309497	32	PAY	\N	\N	540	12959090	1	1.77	INCOME
92889229	92889229	101	1	92309498	174	113	103	0	2020-02-13 13:20:31	1.77	0	0	0	251522	92889229	42478485	197168	92309498	32	PAY	\N	\N	540	12959091	1	1.77	INCOME
92889230	92889230	101	1	92309500	174	113	103	0	2020-02-13 13:20:31	1.77	0	0	0	251522	92889230	42478486	197168	92309500	32	PAY	\N	\N	540	12959092	1	1.77	INCOME
92889331	92889331	101	1	92309504	174	113	103	0	2020-02-13 13:24:15	1.77	0	0	0	251522	92889331	42478489	197168	92309504	32	PAY	\N	\N	540	12959202	1	1.77	INCOME
92889332	92889332	101	1	92309538	174	113	103	0	2020-02-13 13:24:16	1.77	0	0	0	251522	92889332	42478509	197168	92309538	32	PAY	\N	\N	540	12959203	1	1.77	INCOME
92890074	92890074	101	1	92309507	174	113	103	0	2020-02-13 13:44:16	1.77	0	0	0	251522	92890074	42478492	197168	92309507	32	PAY	\N	\N	540	12959456	1	1.77	INCOME
92890075	92890075	101	1	92309535	174	113	103	0	2020-02-13 13:44:17	1.77	0	0	0	251522	92890075	42478508	197168	92309535	32	PAY	\N	\N	540	12959457	1	1.77	INCOME
92890185	92890185	101	1	92309503	174	113	103	0	2020-02-13 13:44:15	1.77	0	0	0	251522	92890185	42478488	197168	92309503	32	PAY	\N	\N	540	12959443	1	1.77	INCOME
92890186	92890186	101	1	92309505	174	113	103	0	2020-02-13 13:44:16	1.77	0	0	0	251522	92890186	42478490	197168	92309505	32	PAY	\N	\N	540	12959444	1	1.77	INCOME
92890187	92890187	101	1	92309506	174	113	103	0	2020-02-13 13:44:16	1.77	0	0	0	251522	92890187	42478491	197168	92309506	32	PAY	\N	\N	540	12959545	1	1.77	INCOME
92890510	92890510	101	1	92309509	174	113	103	0	2020-02-13 13:52:15	1.77	0	0	0	251522	92890510	42478493	197168	92309509	32	PAY	\N	\N	540	12959601	1	1.77	INCOME
92890511	92890511	101	1	92309531	174	113	103	0	2020-02-13 13:52:15	1.77	0	0	0	251522	92890511	42478507	197168	92309531	32	PAY	\N	\N	540	12959602	1	1.77	INCOME
92890784	92890784	101	1	92309510	174	113	103	0	2020-02-13 13:56:16	1.77	0	0	0	251522	92890784	42478494	197168	92309510	32	PAY	\N	\N	540	12959672	1	1.77	INCOME
92890785	92890785	101	1	92309514	174	113	103	0	2020-02-13 13:56:17	1.77	0	0	0	251522	92890785	42478495	197168	92309514	32	PAY	\N	\N	540	12959673	1	1.77	INCOME
92890788	92890788	101	1	92309517	174	113	103	0	2020-02-13 13:56:18	1.77	0	0	0	251522	92890788	42478497	197168	92309517	32	PAY	\N	\N	540	12959674	1	1.77	INCOME
92890790	92890790	101	1	92309523	174	113	103	0	2020-02-13 13:56:19	1.77	0	0	0	251522	92890790	42478499	197168	92309523	32	PAY	\N	\N	540	12959676	1	1.77	INCOME
92890870	92890870	101	1	92309516	174	113	103	0	2020-02-13 13:56:17	1.77	0	0	0	251522	92890870	42478496	197168	92309516	32	PAY	\N	\N	540	12959618	1	1.77	INCOME
92890873	92890873	101	1	92309528	174	113	103	0	2020-02-13 13:56:19	1.77	0	0	0	251522	92890873	42478504	197168	92309528	32	PAY	\N	\N	540	12959619	1	1.77	INCOME
92890874	92890874	101	1	92309529	174	113	103	0	2020-02-13 13:56:20	1.77	0	0	0	251522	92890874	42478505	197168	92309529	32	PAY	\N	\N	540	12959620	1	1.77	INCOME
92890876	92890876	101	1	92309530	174	113	103	0	2020-02-13 13:56:20	1.77	0	0	0	251522	92890876	42478506	197168	92309530	32	PAY	\N	\N	540	12959621	1	1.77	INCOME
92890985	92890985	101	1	92309521	174	113	103	0	2020-02-13 14:00:24	1.77	0	0	0	251522	92890985	42478498	197168	92309521	32	PAY	\N	\N	540	12959745	1	1.77	INCOME
92890986	92890986	101	1	92309527	174	113	103	0	2020-02-13 14:00:27	1.77	0	0	0	251522	92890986	42478503	197168	92309527	32	PAY	\N	\N	540	12959746	1	1.77	INCOME
92891063	92891063	101	1	92309524	174	113	103	0	2020-02-13 14:00:25	1.77	0	0	0	251522	92891063	42478500	197168	92309524	32	PAY	\N	\N	540	12959629	1	1.77	INCOME
92891064	92891064	101	1	92309525	174	113	103	0	2020-02-13 14:00:26	1.77	0	0	0	251522	92891064	42478501	197168	92309525	32	PAY	\N	\N	540	12959630	1	1.77	INCOME
92891065	92891065	101	1	92309526	174	113	103	0	2020-02-13 14:00:27	1.77	0	0	0	251522	92891065	42478502	197168	92309526	32	PAY	\N	\N	540	12959631	1	1.77	INCOME
93657754	93657754	101	1	93062368	174	113	103	0	2020-03-15 15:03:01	387	0	0	0	6879	93657754	42853958	5727	93062368	32	PAY	\N	\N	530	13304534	1	387	INCOME
93803271	93803271	101	1	92854940	174	113	103	0	2020-03-20 10:59:16	14511	0	0	0	48214	93803271	42742827	2221	92854940	32	PAY	\N	\N	521	13375115	1	14511	INCOME
93988473	93988473	101	1	93121943	174	113	103	0	2020-03-30 08:40:34	1026	0	0	0	251522	93988473	42884309	197168	93121943	32	PAY	\N	\N	540	13466558	1	1026	INCOME
93988916	93988916	101	1	93776833	174	113	103	0	2020-03-30 09:33:10	239	0	0	0	6879	93988916	43223686	5727	93776833	32	PAY	\N	\N	530	13466978	1	239	INCOME
94624279	94624279	101	1	93573510	174	113	103	0	2020-04-27 15:26:52	10487	0	0	0	48214	94624279	43112848	2221	93573510	32	PAY	\N	\N	525	13745810	1	10487	INCOME
94666949	94666949	101	1	93829391	174	113	103	0	2020-04-29 09:08:12	377	0	0	0	251522	94666949	43251634	197168	93829391	32	PAY	\N	\N	540	13769082	1	377	INCOME
94672598	94672598	101	1	94494041	174	113	103	0	2020-04-29 15:28:30	376	0	0	0	6879	94672598	43600828	5727	94494041	32	PAY	\N	\N	530	13773213	1	376	INCOME
95317473	95317473	101	1	94545194	174	113	103	0	2020-05-29 07:04:18	598	0	0	0	251522	95317473	43626208	197168	94545194	32	PAY	\N	\N	540	14073711	1	598	INCOME
95368040	95368040	101	1	95176775	174	113	103	0	2020-06-01 01:01:17	100	0	0	0	6879	95368040	43967109	5727	95176775	32	PAY	\N	\N	530	14087784	1	100	INCOME
95884363	95884363	101	1	94960200	174	113	103	0	2020-06-18 14:43:58	4059	0	0	0	48214	95884363	43850261	2221	94960200	32	PAY	\N	\N	538	14304233	1	4059	INCOME
96090168	96090168	101	1	94265099	174	113	103	0	2020-06-26 16:53:02	13241	0	0	0	48214	96090168	43483511	2221	94265099	32	PAY	\N	\N	521	14407446	1	13241	INCOME
96110842	96110842	101	1	95871366	174	113	103	0	2020-06-29 12:49:44	23	0	0	0	6879	96110842	44339953	5727	95871366	32	PAY	\N	\N	530	14426168	1	23	INCOME
96133337	96133337	101	1	95260750	174	113	103	0	2020-06-30 14:12:11	188	0	0	0	251522	96133337	44003319	197168	95260750	32	PAY	\N	\N	540	14445868	1	188	INCOME
96757112	96757112	101	1	96450469	174	113	103	0	2020-07-23 18:16:21	561	0	0	0	48214	96757112	44636066	2221	96450469	16	PAY	\N	\N	539	14699178	1	561	INCOME
96868822	96868822	101	1	96638433	174	113	103	0	2020-07-29 00:20:00	17	0	0	0	6879	96868822	44732771	5727	96638433	32	PAY	\N	\N	530	14764084	1	17	INCOME
96870338	96870338	101	1	95934245	174	113	103	0	2020-07-29 09:08:14	67	0	0	0	251522	96870338	44376331	197168	95934245	32	PAY	\N	\N	540	14765298	1	67	INCOME
97443029	97443029	101	1	96746116	174	113	103	0	2020-08-24 09:50:20	32	0	0	0	251522	97443029	44786794	197168	96746116	32	PAY	\N	\N	521	15000376	1	32	INCOME
97628100	97628100	101	1	97392471	174	113	103	0	2020-09-01 00:35:51	11	0	0	0	6879	97628100	45121048	5727	97392471	32	PAY	\N	\N	530	15102655	1	11	INCOME
98392307	98392307	101	1	98285947	174	113	103	0	2020-10-01 08:50:26	17	0	0	0	6879	98392307	45590842	5727	98285947	32	PAY	\N	\N	530	15445642	1	17	INCOME
98437197	98437197	101	1	98195550	174	113	103	0	2020-10-02 12:51:27	63	0	0	0	251522	98437197	45547681	197168	98195550	32	PAY	\N	\N	521	15461187	1	63	INCOME
99129070	99129070	101	1	98863189	174	113	103	0	2020-11-01 11:08:32	29	0	0	0	6879	99129070	45909000	5727	98863189	32	PAY	\N	\N	530	15771990	1	29	INCOME
99256372	99256372	101	1	98931828	174	113	103	0	2020-11-05 15:08:58	29	0	0	0	251522	99256372	45942159	197168	98931828	32	PAY	\N	\N	521	15823540	1	29	INCOME
99752851	99752851	101	1	99410905	174	113	103	0	2020-11-23 19:32:15	2450	0	0	0	48214	99752851	46194370	2221	99410905	16	PAY	\N	\N	539	16030201	1	2450	INCOME
99893742	99893742	101	1	99631452	174	113	103	0	2020-12-01 09:01:32	120	0	0	0	6879	99893742	46314679	5727	99631452	32	PAY	\N	\N	530	16121801	1	120	INCOME
99926070	99926070	101	1	99705474	174	113	103	0	2020-12-02 09:16:05	236	0	0	0	251522	99926070	46358370	197168	99705474	32	PAY	\N	\N	521	16134791	1	236	INCOME
100535254	100535254	101	1	100168718	174	113	103	0	2020-12-23 13:52:20	9704	0	0	0	48214	100535254	46594492	2221	100168718	32	PAY	\N	\N	521	16391413	1	9704	INCOME
100656835	100656835	101	1	100459636	174	113	103	0	2020-12-31 10:32:40	426	0	0	0	251522	100656835	46752028	197168	100459636	16	PAY	\N	\N	540	16478035	1	426	INCOME
100663483	100663483	101	1	100386405	174	113	103	0	2020-12-31 17:19:12	271	0	0	0	6879	100663483	46711481	5727	100386405	32	PAY	\N	\N	530	16483546	1	271	INCOME
101361375	101361375	101	1	100913054	174	113	103	0	2021-01-27 16:36:29	10436	0	0	0	48214	101361375	46979852	2221	100913054	32	PAY	\N	\N	539	16781316	1	10436	INCOME
101398177	101398177	101	1	101147702	174	113	103	0	2021-02-01 00:32:56	390	0	0	0	6879	101398177	47105586	5727	101147702	32	PAY	\N	\N	530	16811950	1	390	INCOME
101408825	101408825	101	1	101228947	174	113	103	0	2021-02-01 10:37:55	667	0	0	0	251522	101408825	47151022	197168	101228947	16	PAY	\N	\N	540	16818169	1	667	INCOME
102123721	102123721	101	1	101888739	174	113	103	0	2021-03-01 01:03:09	386	0	0	0	6879	102123721	47501846	5727	101888739	32	PAY	\N	\N	530	17138222	1	386	INCOME
102179063	102179063	101	1	101965969	174	113	103	0	2021-03-02 10:37:41	644	0	0	0	251522	102179063	47551404	197168	101965969	16	PAY	\N	\N	540	17168824	1	644	INCOME
102414007	102414007	101	1	101651097	174	113	103	0	2021-03-10 17:02:03	11226	0	0	0	48214	102414007	47371490	2221	101651097	32	PAY	\N	\N	521	17258724	1	11226	INCOME
102882234	102882234	101	1	102393460	174	113	103	0	2021-03-29 13:53:47	12522	0	0	0	48214	102882234	47764341	2221	102393460	32	PAY	\N	\N	539	17491990	1	12522	INCOME
102898695	102898695	101	1	102712189	174	113	103	0	2021-03-30 10:36:58	670	0	0	0	251522	102898695	47945397	197168	102712189	16	PAY	\N	\N	540	17507480	1	670	INCOME
102943967	102943967	101	1	102641506	174	113	103	0	2021-04-01 17:17:35	396	0	0	0	6879	102943967	47902299	5727	102641506	32	PAY	\N	\N	530	17530098	1	396	INCOME
103451618	103451618	101	1	103389798	174	113	103	0	2021-04-21 09:56:30	417	0	0	0	6879	103451618	48286710	5727	103389798	32	PAY	\N	\N	530	17739124	1	417	INCOME
103603741	103603741	101	1	103157897	174	113	103	0	2021-04-27 16:44:27	12278	0	0	0	48214	103603741	48159373	2221	103157897	32	PAY	\N	\N	521	17816782	1	12278	INCOME
103663287	103663287	101	1	103493529	174	113	103	0	2021-05-03 10:34:50	663	0	0	0	251522	103663287	48339599	197168	103493529	16	PAY	\N	\N	540	17860376	1	663	INCOME
104141590	104141590	101	1	103884751	174	113	103	0	2021-05-24 18:31:30	5804	0	0	0	48214	104141590	48534052	2221	103884751	16	PAY	\N	\N	539	18069477	1	5804	INCOME
104497823	104497823	101	1	104226580	174	113	103	0	2021-06-07 10:37:25	231	0	0	0	251522	104497823	48711348	197168	104226580	16	PAY	\N	\N	540	18212310	1	231	INCOME
104763931	104763931	101	1	104187489	174	113	103	0	2021-06-15 17:41:13	80	0	0	0	6879	104763931	48686424	5727	104187489	32	PAY	\N	\N	530	18335822	1	80	INCOME
104998840	104998840	101	1	104871299	174	113	103	0	2021-06-24 13:36:32	35	0	0	0	6879	104998840	49059662	5727	104871299	32	PAY	\N	\N	530	18443367	1	35	INCOME
105112234	105112234	101	1	104912440	174	113	103	0	2021-07-01 10:32:19	112	0	0	0	251522	105112234	49080742	197168	104912440	16	PAY	\N	\N	540	18515460	1	112	INCOME
105732136	105732136	101	1	105587434	174	113	103	0	2021-07-28 22:53:18	22	0	0	0	6879	105732136	49428106	5727	105587434	32	PAY	\N	\N	530	18788144	1	22	INCOME
105919064	105919064	101	1	105695440	174	113	103	0	2021-08-06 10:36:16	98	0	0	0	251522	105919064	49466946	197168	105695440	16	PAY	\N	\N	540	18860965	1	98	INCOME
106481056	106481056	101	1	106310273	174	113	103	0	2021-08-31 10:41:48	53	0	0	0	251522	106481056	49803656	197168	106310273	16	PAY	\N	\N	540	19121359	1	53	INCOME
106553551	106553551	101	1	106246224	174	113	103	0	2021-09-02 16:19:01	6	0	0	0	6879	106553551	49767049	5727	106246224	32	PAY	\N	\N	530	19154639	1	6	INCOME
107254423	107254423	101	1	106978997	174	113	103	0	2021-10-01 16:59:25	10	0	0	0	6879	107254423	50148812	5727	106978997	32	PAY	\N	\N	530	19465287	1	10	INCOME
107923994	107923994	101	1	107720719	174	113	103	0	2021-10-27 08:45:55	24	0	0	0	6879	107923994	50539773	5727	107720719	32	PAY	\N	\N	530	19765400	1	24	INCOME
108027771	108027771	101	1	107841891	174	113	103	0	2021-11-02 10:31:39	343	0	0	0	251522	108027771	50607386	197168	107841891	16	PAY	\N	\N	540	19827876	1	343	INCOME
108608571	108608571	101	1	108239156	174	113	103	0	2021-11-22 18:47:39	5786	0	0	0	48214	108608571	50803640	2221	108239156	16	PAY	\N	\N	539	20069071	1	5786	INCOME
108760649	108760649	101	1	108486635	174	113	103	0	2021-11-30 10:43:10	88	0	0	0	6879	108760649	50936933	5727	108486635	32	PAY	\N	\N	530	20167547	1	88	INCOME
108833509	108833509	101	1	108633830	174	113	103	0	2021-12-03 10:35:21	511	0	0	0	251522	108833509	51008694	197168	108633830	16	PAY	\N	\N	540	20197226	1	511	INCOME
109320643	109320643	101	1	109014555	174	113	103	0	2021-12-20 18:50:00	14751	0	0	0	48214	109320643	51193920	2221	109014555	16	PAY	\N	\N	539	20396106	1	14751	INCOME
109510236	109510236	101	1	109425605	174	113	103	0	2021-12-28 14:16:05	662	0	1	0	251522	109510236	51407277	197168	109425605	32	PAY	\N	\N	519	20500324	1	662	INCOME
109577625	109577625	101	1	109425605	174	113	103	0	2022-01-03 10:31:55	662	0	0	0	251522	109577625	51407277	197168	109425605	16	PAY	\N	\N	540	20551910	1	662	INCOME
109800875	109800875	101	1	109316899	174	113	103	0	2022-01-11 15:08:39	405	0	0	0	6879	109800875	51359015	5727	109316899	32	PAY	\N	\N	530	20629953	1	405	INCOME
110234538	110234538	101	1	109807619	174	113	103	0	2022-01-26 15:23:21	23677	0	0	0	48214	110234538	51588670	2221	109807619	32	PAY	\N	\N	539	20828355	1	23677	INCOME
110363696	110363696	101	1	110064090	174	113	103	0	2022-02-02 07:43:15	471	0	0	0	6879	110363696	51729174	5727	110064090	32	PAY	\N	\N	530	20906587	1	471	INCOME
110500492	110500492	101	1	110275254	174	113	103	0	2022-02-07 12:19:35	1135	0	0	0	251522	110500492	51825140	197168	110275254	16	PAY	\N	\N	540	20958497	1	1135	INCOME
111076561	111076561	101	1	110593781	174	113	103	0	2022-02-28 15:36:40	29658	0	0	0	48214	111076561	51995547	2221	110593781	32	PAY	\N	\N	539	21226703	1	29658	INCOME
111260965	111260965	101	1	111016285	174	113	103	0	2022-03-07 10:55:09	966	0	0	0	251522	111260965	52209714	197168	111016285	16	PAY	\N	\N	540	21307567	1	966	INCOME
111382322	111382322	101	1	110838644	174	113	103	0	2022-03-11 09:00:03	577	0	0	0	6879	111382322	52127662	5727	110838644	32	PAY	\N	\N	530	21356339	1	577	INCOME
111864602	111864602	101	1	111361065	174	113	103	0	2022-03-29 15:40:44	22689	0	0	0	48214	111864602	52395238	2221	111361065	32	PAY	\N	\N	539	21599464	1	22689	INCOME
111910393	111910393	101	1	111614273	174	113	103	0	2022-04-01 13:34:41	525	0	0	0	6879	111910393	52532647	5727	111614273	32	PAY	\N	\N	530	21627324	1	525	INCOME
111955638	111955638	101	1	111782800	174	113	103	0	2022-04-04 10:34:53	1089	0	0	0	251522	111955638	52603727	197168	111782800	16	PAY	\N	\N	540	21643120	1	1089	INCOME
112633941	112633941	101	1	112397733	174	113	103	0	2022-04-29 15:37:15	549	0	0	0	6879	112633941	52930693	5727	112397733	32	PAY	\N	\N	530	21954077	1	549	INCOME
112676562	112676562	101	1	112538887	174	113	103	0	2022-05-05 10:37:18	747	0	0	0	251522	112676562	53001920	197168	112538887	16	PAY	\N	\N	540	21983754	1	747	INCOME
113000619	113000619	101	1	112142555	174	113	103	0	2022-05-17 11:46:59	26617	0	0	0	48214	113000619	52789578	2221	112142555	32	PAY	\N	\N	539	22110282	1	26617	INCOME
113391785	113391785	101	1	112918097	174	113	103	0	2022-05-31 18:12:09	14685	0	0	0	48214	113391785	53197764	2221	112918097	32	PAY	\N	\N	521	22288409	1	14685	INCOME
113411699	113411699	101	1	113198299	174	113	103	0	2022-06-01 12:50:06	346	0	0	0	6879	113411699	53339779	5727	113198299	32	PAY	\N	\N	530	22296728	1	346	INCOME
113569997	113569997	101	1	113322123	174	113	103	0	2022-06-07 09:48:46	432	0	0	0	251522	113569997	53412028	197168	113322123	16	PAY	\N	\N	540	22371863	1	432	INCOME
113945181	113945181	101	1	113667562	174	113	103	0	2022-06-20 11:46:09	499	0	0	0	48214	113945181	53586765	2221	113667562	32	PAY	\N	\N	539	22532281	1	499	INCOME
114210167	114210167	101	1	113913297	174	113	103	0	2022-07-01 10:33:07	40	0	0	0	6879	114210167	53723945	5727	113913297	32	PAY	\N	\N	530	22673084	1	40	INCOME
114266767	114266767	101	1	114044960	174	113	103	0	2022-07-04 09:51:12	138	0	0	0	251522	114266767	53785786	197168	114044960	16	PAY	\N	\N	540	22693983	1	138	INCOME
114933759	114933759	101	1	114707969	174	113	103	0	2022-08-01 09:50:26	18	0	0	0	6879	114933759	54120808	5727	114707969	32	PAY	\N	\N	530	22978344	1	18	INCOME
115139352	115139352	101	1	114850744	174	113	103	0	2022-08-08 09:56:18	177	0	0	0	251522	115139352	54200610	197168	114850744	16	PAY	\N	\N	540	23072052	1	177	INCOME
115764733	115764733	101	1	115480171	174	113	103	0	2022-09-01 13:18:24	12	0	0	0	6879	115764733	54524848	5727	115480171	32	PAY	\N	\N	530	23369810	1	12	INCOME
115783563	115783563	101	1	115573544	174	113	103	0	2022-09-02 09:47:28	128	0	0	0	251522	115783563	54572476	197168	115573544	16	PAY	\N	\N	540	23378581	1	128	INCOME
116128934	116128934	101	1	116046328	174	113	103	0	2022-09-14 16:52:22	12	0	0	0	48214	116128934	54818929	2221	116046328	32	PAY	\N	\N	539	23513929	1	12	INCOME
116577313	116577313	101	1	116352161	174	113	103	0	2022-10-03 09:48:26	149	0	0	0	251522	116577313	54975698	197168	116352161	16	PAY	\N	\N	540	23733808	1	149	INCOME
116745358	116745358	101	1	116418945	174	113	103	0	2022-10-08 01:39:12	20	0	0	0	6879	116745358	55016057	5727	116418945	32	PAY	\N	\N	530	23805594	1	20	INCOME
117070946	117070946	101	1	117070929	174	113	103	0	2022-10-20 08:47:52	27.13	0	0	0	6879	117070946	55347241	5727	117070929	32	PAY	\N	\N	530	23944081	1	27.13	INCOME
117483536	117483536	101	1	117280400	174	113	103	0	2022-11-05 07:05:04	627	0	0	0	251522	117483536	55453829	197168	117280400	32	PAY	\N	\N	521	24142697	1	627	INCOME
118078284	118078284	101	1	118040451	174	113	103	0	2022-11-25 18:12:13	908	0	0	0	251522	118078284	55849515	197168	118040451	32	PAY	\N	\N	521	24403307	1	908	INCOME
118124712	118124712	101	1	117645726	174	113	103	0	2022-11-28 14:35:59	21181	0	0	0	48214	118124712	55644014	2221	117645726	32	PAY	\N	\N	539	24431385	1	21181	INCOME
118444546	118444546	101	1	117858069	174	113	103	0	2022-12-10 19:49:33	35	0	0	0	6879	118444546	55755291	5727	117858069	32	PAY	\N	\N	530	24574531	1	35	INCOME
118821146	118821146	101	1	118804401	174	113	103	0	2022-12-23 10:23:29	1436	0	0	0	251522	118821146	56239858	197168	118804401	32	PAY	\N	\N	521	24747165	1	1436	INCOME
118971622	118971622	101	1	118470921	174	113	103	0	2022-12-29 14:08:53	36973	0	0	0	48214	118971622	56066732	2221	118470921	32	PAY	\N	\N	539	24829998	1	36973	INCOME
119065746	119065746	101	1	118743418	174	113	103	0	2023-01-03 14:30:40	224	0	0	0	6879	119065746	56207867	5727	118743418	32	PAY	\N	\N	530	24885649	1	224	INCOME
119724324	119724324	101	1	119640357	174	113	103	0	2023-01-26 14:39:49	1804	0	0	0	251522	119724324	56675008	197168	119640357	32	PAY	\N	\N	521	25171568	1	1804	INCOME
119827735	119827735	101	1	119566453	174	113	103	0	2023-02-01 10:50:30	580	0	0	0	6879	119827735	56634637	5727	119566453	32	PAY	\N	\N	530	25240032	1	580	INCOME
120157230	120157230	101	1	119304775	174	113	103	0	2023-02-13 12:05:42	51570	0	0	0	48214	120157230	56492508	2221	119304775	32	PAY	\N	\N	539	25368925	1	51570	INCOME
120454501	120454501	101	1	120341821	174	113	103	0	2023-02-22 11:43:39	1115	0	0	0	6879	120454501	57031277	5727	120341821	32	PAY	\N	\N	544	25505904	1	1115	INCOME
120478556	120478556	101	1	120468886	174	113	103	0	2023-02-23 09:52:09	2183	0	0	0	251522	120478556	57096677	197168	120468886	32	PAY	\N	\N	521	25515245	1	2183	INCOME
120700864	120700864	101	1	120114376	174	113	103	0	2023-03-03 16:13:22	58737	0	0	0	48214	120700864	56912930	2221	120114376	32	PAY	\N	\N	539	25625687	1	58737	INCOME
121404089	121404089	101	1	121335613	174	113	103	0	2023-03-30 10:09:11	1626	0	0	0	251522	121404089	57532168	197168	121335613	32	PAY	\N	\N	521	25951850	1	1626	INCOME
121449316	121449316	101	1	121165384	174	113	103	0	2023-04-02 01:08:07	382.4	0	0	0	6879	121449316	57433674	5727	121165384	32	PAY	\N	\N	530	25970589	1	382.4	INCOME
121728416	121728416	101	1	120915939	174	113	103	0	2023-04-11 13:54:48	50915	0	0	0	48214	121728416	57323770	2221	120915939	32	PAY	\N	\N	539	26091942	1	50915	INCOME
122300809	122300809	101	1	121754959	174	113	103	0	2023-05-11 16:52:22	53869	0	0	0	48214	122300809	57757534	2221	121754959	32	PAY	\N	\N	539	26345539	1	53869	INCOME
122548097	122548097	101	1	122548093	33	113	103	0	2023-05-26 16:22:20	27941.99	0	0	0	1631354	122548097	58259047	978259	122548093	5	PAY	\N	\N	155	18055	1	27941.99	INCOME
122548101	122548101	101	1	122548063	33	113	103	0	2023-05-26 16:22:31	1259.63	0	0	0	1631354	122548101	58263570	978259	122548063	5	PAY	\N	\N	155	18056	1	1259.63	INCOME
122665944	122665944	101	1	121981658	174	113	103	0	2023-06-04 23:32:50	444	0	0	0	6879	122665944	57866285	5727	121981658	32	PAY	\N	\N	538	26371467	1	444	INCOME
122967425	122967425	101	1	122844709	174	113	103	0	2023-06-16 12:06:39	884	0	0	0	48214	122967425	58507506	2221	122844709	32	PAY	\N	\N	539	26446201	1	884	INCOME
